,path,items,AGM
3756,GZIP_y2016_s5000/CIK__6284_00__serial__880173__date__2016-06-22.txt.gz,False,False
3757,GZIP_y2016_s5000/CIK__6284_00__serial__915211__date__2016-12-05.txt.gz,False,False
3758,GZIP_y2016_s5000/CIK__62996_0__serial__860316__date__2016-02-09.txt.gz,False,False
3759,GZIP_y2016_s5000/CIK__63296_0__serial__880179__date__2016-04-28.txt.gz,False,False
3760,GZIP_y2016_s5000/CIK__63754_0__serial__860322__date__2016-03-23.txt.gz,False,False
3761,GZIP_y2016_s5000/CIK__63908_0__serial__880191__date__2016-06-01.txt.gz,False,False
3762,GZIP_y2016_s5000/CIK__63908_0__serial__898267__date__2016-09-29.txt.gz,True,False
3763,GZIP_y2016_s5000/CIK__64040_0__serial__898271__date__2016-09-19.txt.gz,False,False
3764,GZIP_y2016_s5000/CIK__64472_0__serial__898276__date__2016-07-11.txt.gz,False,False
3765,GZIP_y2016_s5000/CIK__65011_0__serial__880211__date__2016-04-28.txt.gz,False,False
3766,GZIP_y2016_s5000/CIK__65011_0__serial__915240__date__2016-12-06.txt.gz,False,False
3767,GZIP_y2016_s5000/CIK__65172_0__serial__898285__date__2016-07-15.txt.gz,False,False
3768,GZIP_y2016_s5000/CIK__65433_0__serial__898293__date__2016-07-08.txt.gz,False,False
3769,GZIP_y2016_s5000/CIK__65984_0__serial__880224__date__2016-04-12.txt.gz,True,False
3770,GZIP_y2016_s5000/CIK__66004_0__serial__860366__date__2016-01-27.txt.gz,True,True
3771,GZIP_y2016_s5000/CIK__66004_0__serial__880229__date__2016-05-25.txt.gz,False,True
3772,GZIP_y2016_s5000/CIK__66382_0__serial__860370__date__2016-02-29.txt.gz,False,False
3773,GZIP_y2016_s5000/CIK__66382_0__serial__915266__date__2016-10-13.txt.gz,False,False
3774,GZIP_y2016_s5000/CIK__66382_0__serial__915269__date__2016-12-21.txt.gz,False,False
3775,GZIP_y2016_s5000/CIK__66570_0__serial__880235__date__2016-05-11.txt.gz,False,True
3776,GZIP_y2016_s5000/CIK__66649_0__serial__880236__date__2016-05-24.txt.gz,False,False
3777,GZIP_y2016_s5000/CIK__66756_0__serial__860381__date__2016-02-12.txt.gz,False,False
3778,GZIP_y2016_s5000/CIK__66901_0__serial__880249__date__2016-06-28.txt.gz,False,False
3779,GZIP_y2016_s5000/CIK__66904_0__serial__915285__date__2016-10-27.txt.gz,False,True
3780,GZIP_y2016_s5000/CIK__66904_0__serial__915286__date__2016-10-28.txt.gz,False,False
3781,GZIP_y2016_s5000/CIK__67347_0__serial__915298__date__2016-11-01.txt.gz,False,False
3782,GZIP_y2016_s5000/CIK__67625_0__serial__860400__date__2016-01-13.txt.gz,False,False
3783,GZIP_y2016_s5000/CIK__67887_0__serial__880282__date__2016-06-29.txt.gz,False,False
3784,GZIP_y2016_s5000/CIK__68270_0__serial__898352__date__2016-09-13.txt.gz,False,False
3785,GZIP_y2016_s5000/CIK__68505_0__serial__898355__date__2016-08-04.txt.gz,False,False
3786,GZIP_y2016_s5000/CIK__68589_0__serial__860417__date__2016-03-24.txt.gz,False,False
3787,GZIP_y2016_s5000/CIK__6879_00__serial__898365__date__2016-07-29.txt.gz,False,False
3788,GZIP_y2016_s5000/CIK__700564___serial__915340__date__2016-11-23.txt.gz,False,False
3789,GZIP_y2016_s5000/CIK__700565___serial__898388__date__2016-07-01.txt.gz,False,False
3790,GZIP_y2016_s5000/CIK__700565___serial__898392__date__2016-09-01.txt.gz,False,False
3791,GZIP_y2016_s5000/CIK__700733___serial__860447__date__2016-01-21.txt.gz,False,False
3792,GZIP_y2016_s5000/CIK__700764___serial__915345__date__2016-12-15.txt.gz,False,False
3793,GZIP_y2016_s5000/CIK__700841___serial__898397__date__2016-08-10.txt.gz,False,False
3794,GZIP_y2016_s5000/CIK__700923___serial__880335__date__2016-04-29.txt.gz,False,False
3795,GZIP_y2016_s5000/CIK__700923___serial__898399__date__2016-07-12.txt.gz,False,False
3796,GZIP_y2016_s5000/CIK__701221___serial__880338__date__2016-05-02.txt.gz,False,True
3797,GZIP_y2016_s5000/CIK__70145_0__serial__880352__date__2016-06-09.txt.gz,False,False
3798,GZIP_y2016_s5000/CIK__701719___serial__860475__date__2016-02-10.txt.gz,False,False
3799,GZIP_y2016_s5000/CIK__702165___serial__898426__date__2016-07-27.txt.gz,False,False
3800,GZIP_y2016_s5000/CIK__70318_0__serial__915400__date__2016-10-03.txt.gz,False,False
3801,GZIP_y2016_s5000/CIK__703351___serial__898448__date__2016-09-23.txt.gz,False,False
3802,GZIP_y2016_s5000/CIK__704159___serial__860536__date__2016-02-04.txt.gz,False,False
3803,GZIP_y2016_s5000/CIK__704159___serial__860539__date__2016-03-03.txt.gz,False,False
3804,GZIP_y2016_s5000/CIK__704562___serial__860553__date__2016-03-07.txt.gz,False,False
3805,GZIP_y2016_s5000/CIK__704562___serial__898476__date__2016-07-14.txt.gz,False,False
3806,GZIP_y2016_s5000/CIK__70502_0__serial__860559__date__2016-02-19.txt.gz,False,False
3807,GZIP_y2016_s5000/CIK__705432___serial__915436__date__2016-10-28.txt.gz,False,False
3808,GZIP_y2016_s5000/CIK__706129___serial__880455__date__2016-06-22.txt.gz,False,False
3809,GZIP_y2016_s5000/CIK__706129___serial__915440__date__2016-10-26.txt.gz,False,False
3810,GZIP_y2016_s5000/CIK__706863___serial__880464__date__2016-05-19.txt.gz,False,True
3811,GZIP_y2016_s5000/CIK__707179___serial__860574__date__2016-01-28.txt.gz,False,False
3812,GZIP_y2016_s5000/CIK__707179___serial__880470__date__2016-05-16.txt.gz,False,False
3813,GZIP_y2016_s5000/CIK__707886___serial__880485__date__2016-04-19.txt.gz,False,False
3814,GZIP_y2016_s5000/CIK__70866_0__serial__880501__date__2016-04-26.txt.gz,False,False
3815,GZIP_y2016_s5000/CIK__708819___serial__860615__date__2016-03-03.txt.gz,False,False
3816,GZIP_y2016_s5000/CIK__708819___serial__898527__date__2016-07-05.txt.gz,False,False
3817,GZIP_y2016_s5000/CIK__709005___serial__915482__date__2016-11-08.txt.gz,False,False
3818,GZIP_y2016_s5000/CIK__709283___serial__915487__date__2016-11-22.txt.gz,False,False
3819,GZIP_y2016_s5000/CIK__711034___serial__860636__date__2016-02-17.txt.gz,True,False
3820,GZIP_y2016_s5000/CIK__711034___serial__860638__date__2016-03-31.txt.gz,False,False
3821,GZIP_y2016_s5000/CIK__711034___serial__880535__date__2016-05-12.txt.gz,False,False
3822,GZIP_y2016_s5000/CIK__711377___serial__915504__date__2016-12-27.txt.gz,False,False
3823,GZIP_y2016_s5000/CIK__711404___serial__898550__date__2016-09-01.txt.gz,False,False
3824,GZIP_y2016_s5000/CIK__711669___serial__898555__date__2016-08-25.txt.gz,True,False
3825,GZIP_y2016_s5000/CIK__712034___serial__915519__date__2016-12-08.txt.gz,False,False
3826,GZIP_y2016_s5000/CIK__712515___serial__860655__date__2016-01-28.txt.gz,False,False
3827,GZIP_y2016_s5000/CIK__712534___serial__860662__date__2016-02-10.txt.gz,False,False
3828,GZIP_y2016_s5000/CIK__712534___serial__860663__date__2016-02-11.txt.gz,False,False
3829,GZIP_y2016_s5000/CIK__712534___serial__880563__date__2016-05-06.txt.gz,False,True
3830,GZIP_y2016_s5000/CIK__712534___serial__915525__date__2016-10-25.txt.gz,False,False
3831,GZIP_y2016_s5000/CIK__712537___serial__860668__date__2016-02-24.txt.gz,True,False
3832,GZIP_y2016_s5000/CIK__712537___serial__915529__date__2016-10-03.txt.gz,False,False
3833,GZIP_y2016_s5000/CIK__712770___serial__915534__date__2016-11-08.txt.gz,False,False
3834,GZIP_y2016_s5000/CIK__712771___serial__880574__date__2016-05-06.txt.gz,False,False
3835,GZIP_y2016_s5000/CIK__712771___serial__898577__date__2016-09-07.txt.gz,False,False
3836,GZIP_y2016_s5000/CIK__712771___serial__915536__date__2016-10-26.txt.gz,False,False
3837,GZIP_y2016_s5000/CIK__712771___serial__915539__date__2016-12-13.txt.gz,False,False
3838,GZIP_y2016_s5000/CIK__713671___serial__860684__date__2016-02-12.txt.gz,True,False
3839,GZIP_y2016_s5000/CIK__713671___serial__898591__date__2016-09-23.txt.gz,False,False
3840,GZIP_y2016_s5000/CIK__713676___serial__898592__date__2016-07-15.txt.gz,False,False
3841,GZIP_y2016_s5000/CIK__714310___serial__880597__date__2016-05-02.txt.gz,True,True
3842,GZIP_y2016_s5000/CIK__714310___serial__915558__date__2016-10-26.txt.gz,False,False
3843,GZIP_y2016_s5000/CIK__714562___serial__915565__date__2016-10-25.txt.gz,False,False
3844,GZIP_y2016_s5000/CIK__715072___serial__915571__date__2016-11-18.txt.gz,False,False
3845,GZIP_y2016_s5000/CIK__71508_0__serial__860722__date__2016-03-22.txt.gz,False,False
3846,GZIP_y2016_s5000/CIK__71508_0__serial__880615__date__2016-04-11.txt.gz,False,False
3847,GZIP_y2016_s5000/CIK__715579___serial__860724__date__2016-03-03.txt.gz,False,False
3848,GZIP_y2016_s5000/CIK__715788___serial__880627__date__2016-04-06.txt.gz,False,False
3849,GZIP_y2016_s5000/CIK__715788___serial__915592__date__2016-11-08.txt.gz,False,False
3850,GZIP_y2016_s5000/CIK__715957___serial__860733__date__2016-03-07.txt.gz,False,False
3851,GZIP_y2016_s5000/CIK__715957___serial__915596__date__2016-11-10.txt.gz,False,False
3852,GZIP_y2016_s5000/CIK__716133___serial__880648__date__2016-06-01.txt.gz,False,False
3853,GZIP_y2016_s5000/CIK__716634___serial__880656__date__2016-05-10.txt.gz,False,False
3854,GZIP_y2016_s5000/CIK__716634___serial__880657__date__2016-05-13.txt.gz,False,False
3855,GZIP_y2016_s5000/CIK__716634___serial__880658__date__2016-06-03.txt.gz,False,False
3856,GZIP_y2016_s5000/CIK__71691_0__serial__915615__date__2016-12-16.txt.gz,False,False
3857,GZIP_y2016_s5000/CIK__717423___serial__898650__date__2016-08-10.txt.gz,False,False
3858,GZIP_y2016_s5000/CIK__717538___serial__880669__date__2016-05-06.txt.gz,False,True
3859,GZIP_y2016_s5000/CIK__717538___serial__915620__date__2016-10-27.txt.gz,False,False
3860,GZIP_y2016_s5000/CIK__71829_0__serial__880686__date__2016-06-03.txt.gz,False,False
3861,GZIP_y2016_s5000/CIK__718332___serial__915636__date__2016-11-17.txt.gz,False,True
3862,GZIP_y2016_s5000/CIK__718413___serial__915640__date__2016-12-15.txt.gz,False,False
3863,GZIP_y2016_s5000/CIK__718877___serial__880694__date__2016-06-06.txt.gz,False,False
3864,GZIP_y2016_s5000/CIK__718877___serial__898670__date__2016-09-15.txt.gz,False,False
3865,GZIP_y2016_s5000/CIK__718924___serial__860779__date__2016-03-01.txt.gz,False,True
3866,GZIP_y2016_s5000/CIK__718924___serial__880695__date__2016-05-05.txt.gz,False,False
3867,GZIP_y2016_s5000/CIK__718937___serial__898677__date__2016-09-15.txt.gz,False,False
3868,GZIP_y2016_s5000/CIK__719135___serial__860788__date__2016-03-18.txt.gz,False,False
3869,GZIP_y2016_s5000/CIK__719220___serial__915651__date__2016-12-07.txt.gz,False,False
3870,GZIP_y2016_s5000/CIK__719402___serial__898690__date__2016-08-31.txt.gz,False,False
3871,GZIP_y2016_s5000/CIK__719739___serial__880729__date__2016-04-21.txt.gz,False,False
3872,GZIP_y2016_s5000/CIK__720002___serial__880744__date__2016-05-16.txt.gz,False,False
3873,GZIP_y2016_s5000/CIK__720005___serial__860815__date__2016-01-20.txt.gz,False,False
3874,GZIP_y2016_s5000/CIK__720005___serial__860817__date__2016-02-23.txt.gz,False,True
3875,GZIP_y2016_s5000/CIK__720672___serial__880761__date__2016-06-15.txt.gz,False,True
3876,GZIP_y2016_s5000/CIK__720672___serial__898720__date__2016-08-02.txt.gz,False,False
3877,GZIP_y2016_s5000/CIK__720672___serial__915689__date__2016-11-02.txt.gz,False,False
3878,GZIP_y2016_s5000/CIK__720762___serial__880762__date__2016-06-03.txt.gz,False,False
3879,GZIP_y2016_s5000/CIK__720875___serial__860832__date__2016-02-17.txt.gz,False,False
3880,GZIP_y2016_s5000/CIK__720875___serial__898723__date__2016-07-08.txt.gz,False,False
3881,GZIP_y2016_s5000/CIK__722077___serial__860852__date__2016-02-09.txt.gz,True,False
3882,GZIP_y2016_s5000/CIK__72207_0__serial__898735__date__2016-07-29.txt.gz,False,False
3883,GZIP_y2016_s5000/CIK__722723___serial__880791__date__2016-06-07.txt.gz,False,False
3884,GZIP_y2016_s5000/CIK__722830___serial__880793__date__2016-05-04.txt.gz,False,False
3885,GZIP_y2016_s5000/CIK__723125___serial__880799__date__2016-05-17.txt.gz,False,False
3886,GZIP_y2016_s5000/CIK__723125___serial__880800__date__2016-05-23.txt.gz,False,False
3887,GZIP_y2016_s5000/CIK__723188___serial__915732__date__2016-10-27.txt.gz,False,True
3888,GZIP_y2016_s5000/CIK__723254___serial__898747__date__2016-08-16.txt.gz,False,True
3889,GZIP_y2016_s5000/CIK__72333_0__serial__915741__date__2016-11-21.txt.gz,False,False
3890,GZIP_y2016_s5000/CIK__723603___serial__915745__date__2016-12-01.txt.gz,False,False
3891,GZIP_y2016_s5000/CIK__723612___serial__860893__date__2016-02-23.txt.gz,False,False
3892,GZIP_y2016_s5000/CIK__723646___serial__898761__date__2016-07-25.txt.gz,False,False
3893,GZIP_y2016_s5000/CIK__72444_0__serial__860903__date__2016-02-12.txt.gz,False,False
3894,GZIP_y2016_s5000/CIK__72573_0__serial__860918__date__2016-03-31.txt.gz,False,False
3895,GZIP_y2016_s5000/CIK__725876___serial__860923__date__2016-02-29.txt.gz,False,False
3896,GZIP_y2016_s5000/CIK__725876___serial__860925__date__2016-01-28.txt.gz,True,False
3897,GZIP_y2016_s5000/CIK__725876___serial__898784__date__2016-07-06.txt.gz,True,False
3898,GZIP_y2016_s5000/CIK__725876___serial__898785__date__2016-07-13.txt.gz,False,False
3899,GZIP_y2016_s5000/CIK__72633_0__serial__860930__date__2016-02-18.txt.gz,False,False
3900,GZIP_y2016_s5000/CIK__726517___serial__860936__date__2016-01-21.txt.gz,False,False
3901,GZIP_y2016_s5000/CIK__726517___serial__860939__date__2016-02-08.txt.gz,False,False
3902,GZIP_y2016_s5000/CIK__726601___serial__860944__date__2016-01-26.txt.gz,False,False
3903,GZIP_y2016_s5000/CIK__726601___serial__915804__date__2016-10-25.txt.gz,False,False
3904,GZIP_y2016_s5000/CIK__726854___serial__898815__date__2016-09-14.txt.gz,False,False
3905,GZIP_y2016_s5000/CIK__726854___serial__915811__date__2016-12-16.txt.gz,False,False
3906,GZIP_y2016_s5000/CIK__727273___serial__880894__date__2016-05-26.txt.gz,False,False
3907,GZIP_y2016_s5000/CIK__727510___serial__860968__date__2016-02-09.txt.gz,False,False
3908,GZIP_y2016_s5000/CIK__727510___serial__880903__date__2016-05-16.txt.gz,False,False
3909,GZIP_y2016_s5000/CIK__727510___serial__915824__date__2016-10-26.txt.gz,False,False
3910,GZIP_y2016_s5000/CIK__7286_00__serial__915844__date__2016-11-04.txt.gz,False,False
3911,GZIP_y2016_s5000/CIK__72903_0__serial__915848__date__2016-11-02.txt.gz,False,False
3912,GZIP_y2016_s5000/CIK__72971_0__serial__860999__date__2016-01-04.txt.gz,False,False
3913,GZIP_y2016_s5000/CIK__72971_0__serial__861021__date__2016-03-08.txt.gz,False,False
3914,GZIP_y2016_s5000/CIK__72971_0__serial__861033__date__2016-03-31.txt.gz,False,False
3915,GZIP_y2016_s5000/CIK__72971_0__serial__880976__date__2016-06-14.txt.gz,False,False
3916,GZIP_y2016_s5000/CIK__72971_0__serial__898886__date__2016-09-01.txt.gz,False,False
3917,GZIP_y2016_s5000/CIK__72971_0__serial__915868__date__2016-10-31.txt.gz,False,False
3918,GZIP_y2016_s5000/CIK__72971_0__serial__915880__date__2016-12-08.txt.gz,False,False
3919,GZIP_y2016_s5000/CIK__729986___serial__861034__date__2016-01-28.txt.gz,False,False
3920,GZIP_y2016_s5000/CIK__730263___serial__898907__date__2016-07-07.txt.gz,False,False
3921,GZIP_y2016_s5000/CIK__730272___serial__861047__date__2016-02-25.txt.gz,False,False
3922,GZIP_y2016_s5000/CIK__730272___serial__880993__date__2016-05-05.txt.gz,False,False
3923,GZIP_y2016_s5000/CIK__730464___serial__915910__date__2016-11-01.txt.gz,False,False
3924,GZIP_y2016_s5000/CIK__730464___serial__915912__date__2016-12-09.txt.gz,False,True
3925,GZIP_y2016_s5000/CIK__730708___serial__861053__date__2016-01-29.txt.gz,True,False
3926,GZIP_y2016_s5000/CIK__730708___serial__881011__date__2016-05-25.txt.gz,False,True
3927,GZIP_y2016_s5000/CIK__730708___serial__915916__date__2016-11-09.txt.gz,False,True
3928,GZIP_y2016_s5000/CIK__73088_0__serial__861062__date__2016-03-16.txt.gz,False,False
3929,GZIP_y2016_s5000/CIK__73088_0__serial__881020__date__2016-06-22.txt.gz,False,False
3930,GZIP_y2016_s5000/CIK__73088_0__serial__915919__date__2016-10-24.txt.gz,False,False
3931,GZIP_y2016_s5000/CIK__731653___serial__898930__date__2016-08-18.txt.gz,False,False
3932,GZIP_y2016_s5000/CIK__731766___serial__898934__date__2016-09-06.txt.gz,False,False
3933,GZIP_y2016_s5000/CIK__731766___serial__915937__date__2016-11-28.txt.gz,False,False
3934,GZIP_y2016_s5000/CIK__731802___serial__881036__date__2016-05-04.txt.gz,False,False
3935,GZIP_y2016_s5000/CIK__7323_00__serial__861081__date__2016-01-04.txt.gz,False,False
3936,GZIP_y2016_s5000/CIK__7323_00__serial__861086__date__2016-03-25.txt.gz,False,False
3937,GZIP_y2016_s5000/CIK__732417___serial__881043__date__2016-04-20.txt.gz,False,True
3938,GZIP_y2016_s5000/CIK__732712___serial__881046__date__2016-04-22.txt.gz,False,False
3939,GZIP_y2016_s5000/CIK__732712___serial__881050__date__2016-06-28.txt.gz,False,False
3940,GZIP_y2016_s5000/CIK__732712___serial__915951__date__2016-12-20.txt.gz,False,False
3941,GZIP_y2016_s5000/CIK__732717___serial__861093__date__2016-03-22.txt.gz,False,False
3942,GZIP_y2016_s5000/CIK__732717___serial__898948__date__2016-07-21.txt.gz,False,False
3943,GZIP_y2016_s5000/CIK__732717___serial__898951__date__2016-09-02.txt.gz,False,False
3944,GZIP_y2016_s5000/CIK__7332_00__serial__881066__date__2016-04-25.txt.gz,True,False
3945,GZIP_y2016_s5000/CIK__736772___serial__898970__date__2016-07-22.txt.gz,False,False
3946,GZIP_y2016_s5000/CIK__736772___serial__915976__date__2016-11-16.txt.gz,False,False
3947,GZIP_y2016_s5000/CIK__73756_0__serial__861114__date__2016-02-11.txt.gz,False,False
3948,GZIP_y2016_s5000/CIK__73756_0__serial__881089__date__2016-04-04.txt.gz,True,True
3949,GZIP_y2016_s5000/CIK__737758___serial__915987__date__2016-12-02.txt.gz,False,False
3950,GZIP_y2016_s5000/CIK__73887_0__serial__881106__date__2016-06-03.txt.gz,False,False
3951,GZIP_y2016_s5000/CIK__739421___serial__881112__date__2016-05-27.txt.gz,False,False
3952,GZIP_y2016_s5000/CIK__740260___serial__916010__date__2016-10-28.txt.gz,False,False
3953,GZIP_y2016_s5000/CIK__740663___serial__881127__date__2016-04-18.txt.gz,False,False
3954,GZIP_y2016_s5000/CIK__740664___serial__861139__date__2016-03-08.txt.gz,False,False
3955,GZIP_y2016_s5000/CIK__740806___serial__881134__date__2016-04-20.txt.gz,False,False
3956,GZIP_y2016_s5000/CIK__740806___serial__881136__date__2016-05-17.txt.gz,False,True
3957,GZIP_y2016_s5000/CIK__740806___serial__899010__date__2016-09-21.txt.gz,False,False
3958,GZIP_y2016_s5000/CIK__740971___serial__861143__date__2016-02-16.txt.gz,False,False
3959,GZIP_y2016_s5000/CIK__740971___serial__899011__date__2016-07-29.txt.gz,False,False
3960,GZIP_y2016_s5000/CIK__740971___serial__916025__date__2016-11-10.txt.gz,False,False
3961,GZIP_y2016_s5000/CIK__74145_0__serial__916028__date__2016-12-13.txt.gz,False,False
3962,GZIP_y2016_s5000/CIK__741815___serial__861151__date__2016-01-27.txt.gz,False,False
3963,GZIP_y2016_s5000/CIK__741815___serial__861152__date__2016-01-28.txt.gz,False,False
3964,GZIP_y2016_s5000/CIK__741815___serial__881144__date__2016-04-01.txt.gz,False,False
3965,GZIP_y2016_s5000/CIK__741815___serial__881146__date__2016-05-03.txt.gz,False,False
3966,GZIP_y2016_s5000/CIK__742112___serial__861168__date__2016-03-07.txt.gz,False,False
3967,GZIP_y2016_s5000/CIK__742112___serial__916041__date__2016-10-31.txt.gz,False,False
3968,GZIP_y2016_s5000/CIK__742278___serial__899032__date__2016-07-12.txt.gz,False,False
3969,GZIP_y2016_s5000/CIK__74303_0__serial__899039__date__2016-07-22.txt.gz,False,False
3970,GZIP_y2016_s5000/CIK__74303_0__serial__899041__date__2016-07-28.txt.gz,False,False
3971,GZIP_y2016_s5000/CIK__7431_00__serial__899051__date__2016-09-15.txt.gz,False,True
3972,GZIP_y2016_s5000/CIK__7431_00__serial__899052__date__2016-09-30.txt.gz,False,False
3973,GZIP_y2016_s5000/CIK__743367___serial__861194__date__2016-01-28.txt.gz,False,False
3974,GZIP_y2016_s5000/CIK__743367___serial__916069__date__2016-12-14.txt.gz,False,False
3975,GZIP_y2016_s5000/CIK__743988___serial__861199__date__2016-02-24.txt.gz,True,False
3976,GZIP_y2016_s5000/CIK__744825___serial__881210__date__2016-05-10.txt.gz,False,True
3977,GZIP_y2016_s5000/CIK__745732___serial__916084__date__2016-11-17.txt.gz,False,False
3978,GZIP_y2016_s5000/CIK__745981___serial__881216__date__2016-04-27.txt.gz,False,False
3979,GZIP_y2016_s5000/CIK__746514___serial__861214__date__2016-01-14.txt.gz,False,False
3980,GZIP_y2016_s5000/CIK__746515___serial__916091__date__2016-11-09.txt.gz,True,True
3981,GZIP_y2016_s5000/CIK__746598___serial__881225__date__2016-05-19.txt.gz,False,False
3982,GZIP_y2016_s5000/CIK__746838___serial__881228__date__2016-04-21.txt.gz,False,False
3983,GZIP_y2016_s5000/CIK__746838___serial__916095__date__2016-10-25.txt.gz,False,False
3984,GZIP_y2016_s5000/CIK__748268___serial__916100__date__2016-10-14.txt.gz,False,False
3985,GZIP_y2016_s5000/CIK__748592___serial__881234__date__2016-06-17.txt.gz,False,False
3986,GZIP_y2016_s5000/CIK__749251___serial__881238__date__2016-06-17.txt.gz,False,False
3987,GZIP_y2016_s5000/CIK__749647___serial__861242__date__2016-03-30.txt.gz,False,False
3988,GZIP_y2016_s5000/CIK__749647___serial__899100__date__2016-09-08.txt.gz,True,False
3989,GZIP_y2016_s5000/CIK__750556___serial__899107__date__2016-07-22.txt.gz,False,False
3990,GZIP_y2016_s5000/CIK__750574___serial__881257__date__2016-05-10.txt.gz,False,False
3991,GZIP_y2016_s5000/CIK__750686___serial__916139__date__2016-10-25.txt.gz,False,False
3992,GZIP_y2016_s5000/CIK__751364___serial__899125__date__2016-09-30.txt.gz,False,False
3993,GZIP_y2016_s5000/CIK__75208_0__serial__899140__date__2016-09-26.txt.gz,False,False
3994,GZIP_y2016_s5000/CIK__75252_0__serial__916165__date__2016-11-02.txt.gz,False,False
3995,GZIP_y2016_s5000/CIK__752642___serial__899143__date__2016-08-04.txt.gz,False,False
3996,GZIP_y2016_s5000/CIK__75288_0__serial__881310__date__2016-06-08.txt.gz,False,False
3997,GZIP_y2016_s5000/CIK__753308___serial__881314__date__2016-04-28.txt.gz,False,False
3998,GZIP_y2016_s5000/CIK__753308___serial__881316__date__2016-06-07.txt.gz,False,False
3999,GZIP_y2016_s5000/CIK__753308___serial__899152__date__2016-08-08.txt.gz,False,False
4000,GZIP_y2016_s5000/CIK__753772___serial__916190__date__2016-10-27.txt.gz,False,False
4001,GZIP_y2016_s5000/CIK__75439_0__serial__916195__date__2016-12-14.txt.gz,False,False
4002,GZIP_y2016_s5000/CIK__75488_0__serial__861331__date__2016-03-04.txt.gz,False,False
4003,GZIP_y2016_s5000/CIK__75488_0__serial__881356__date__2016-05-23.txt.gz,False,False
4004,GZIP_y2016_s5000/CIK__75677_0__serial__861336__date__2016-01-26.txt.gz,False,False
4005,GZIP_y2016_s5000/CIK__75677_0__serial__916215__date__2016-10-20.txt.gz,False,False
4006,GZIP_y2016_s5000/CIK__75679_0__serial__916218__date__2016-11-23.txt.gz,False,False
4007,GZIP_y2016_s5000/CIK__757011___serial__916219__date__2016-10-25.txt.gz,False,False
4008,GZIP_y2016_s5000/CIK__759944___serial__861348__date__2016-03-02.txt.gz,False,False
4009,GZIP_y2016_s5000/CIK__761648___serial__881391__date__2016-05-09.txt.gz,False,False
4010,GZIP_y2016_s5000/CIK__763563___serial__881412__date__2016-05-19.txt.gz,False,True
4011,GZIP_y2016_s5000/CIK__763744___serial__881421__date__2016-05-26.txt.gz,False,False
4012,GZIP_y2016_s5000/CIK__763744___serial__899240__date__2016-08-23.txt.gz,False,False
4013,GZIP_y2016_s5000/CIK__763901___serial__861384__date__2016-01-26.txt.gz,False,False
4014,GZIP_y2016_s5000/CIK__763901___serial__881425__date__2016-04-29.txt.gz,False,False
4015,GZIP_y2016_s5000/CIK__763901___serial__881426__date__2016-05-20.txt.gz,False,False
4016,GZIP_y2016_s5000/CIK__764038___serial__916267__date__2016-11-17.txt.gz,False,False
4017,GZIP_y2016_s5000/CIK__764065___serial__861395__date__2016-01-27.txt.gz,False,False
4018,GZIP_y2016_s5000/CIK__764065___serial__881439__date__2016-04-28.txt.gz,False,False
4019,GZIP_y2016_s5000/CIK__764065___serial__881441__date__2016-05-02.txt.gz,True,True
4020,GZIP_y2016_s5000/CIK__764478___serial__861407__date__2016-02-25.txt.gz,False,False
4021,GZIP_y2016_s5000/CIK__764622___serial__881456__date__2016-04-29.txt.gz,False,False
4022,GZIP_y2016_s5000/CIK__764764___serial__881464__date__2016-04-22.txt.gz,False,False
4023,GZIP_y2016_s5000/CIK__764764___serial__899272__date__2016-09-14.txt.gz,False,False
4024,GZIP_y2016_s5000/CIK__765207___serial__861423__date__2016-03-24.txt.gz,False,False
4025,GZIP_y2016_s5000/CIK__765207___serial__916294__date__2016-10-19.txt.gz,False,False
4026,GZIP_y2016_s5000/CIK__765880___serial__916302__date__2016-11-01.txt.gz,False,False
4027,GZIP_y2016_s5000/CIK__766421___serial__916313__date__2016-12-06.txt.gz,False,False
4028,GZIP_y2016_s5000/CIK__766701___serial__899296__date__2016-08-12.txt.gz,True,False
4029,GZIP_y2016_s5000/CIK__766792___serial__881506__date__2016-04-04.txt.gz,False,False
4030,GZIP_y2016_s5000/CIK__766792___serial__916320__date__2016-10-11.txt.gz,True,True
4031,GZIP_y2016_s5000/CIK__766829___serial__881508__date__2016-06-03.txt.gz,False,False
4032,GZIP_y2016_s5000/CIK__766829___serial__881509__date__2016-06-14.txt.gz,False,False
4033,GZIP_y2016_s5000/CIK__767405___serial__861454__date__2016-02-18.txt.gz,False,False
4034,GZIP_y2016_s5000/CIK__767884___serial__899305__date__2016-07-22.txt.gz,False,False
4035,GZIP_y2016_s5000/CIK__768411___serial__881526__date__2016-04-12.txt.gz,False,False
4036,GZIP_y2016_s5000/CIK__768710___serial__861460__date__2016-03-24.txt.gz,False,False
4037,GZIP_y2016_s5000/CIK__768710___serial__899313__date__2016-09-16.txt.gz,False,False
4038,GZIP_y2016_s5000/CIK__769131___serial__916339__date__2016-12-15.txt.gz,False,False
4039,GZIP_y2016_s5000/CIK__769397___serial__916341__date__2016-12-21.txt.gz,False,False
4040,GZIP_y2016_s5000/CIK__769520___serial__881542__date__2016-05-18.txt.gz,False,False
4041,GZIP_y2016_s5000/CIK__770460___serial__881544__date__2016-04-28.txt.gz,False,True
4042,GZIP_y2016_s5000/CIK__771497___serial__899322__date__2016-07-18.txt.gz,False,True
4043,GZIP_y2016_s5000/CIK__77159_0__serial__916351__date__2016-10-04.txt.gz,False,False
